FID,OBJECTID_1,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor,X"_Anchor,Y"_Anchor,X_XAnchor,Y_YAnchor,X_X"Anchor,Y_Y"Anchor
2415,2416,13538,723979.952300000000000,9299001.205700000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,422.897800000000020,-178.985099999000000,-89.007525999999999,551.803710001000010
2416,2417,13545,723974.684200000020000,9299001.935000000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,417.629700000000010,-178.255799999000000,-94.275626000000003,552.533009999999990
2417,2418,13546,723974.684200000020000,9299001.935000000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,417.629700000000010,-178.255799999000000,-94.275626000000003,552.533009999999990
2418,2419,13547,724068.303700000050000,9299001.757600000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,511.249199999999970,-178.433200000000000,-0.656125999987000,552.355609999999960
2419,2420,13548,724068.303700000050000,9299001.757600000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,511.249199999999970,-178.433200000000000,-0.656125999987000,552.355609999999960
2420,2421,13549,723969.363800000050000,9299002.649100000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,412.309300000000010,-177.541699999999990,-99.596025999999995,553.247110000000020
2421,2422,13550,723969.363800000050000,9299002.649100000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,412.309300000000010,-177.541699999999990,-99.596025999999995,553.247110000000020
2422,2423,13551,723792.244199999960000,9299003.419199999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,235.189699999999990,-176.771600001000000,-276.715625999999990,554.017209998999990
2423,2424,13552,723792.244199999960000,9299003.419199999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,235.189699999999990,-176.771600001000000,-276.715625999999990,554.017209998999990
2424,2425,13553,724063.140499999980000,9299002.472899999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,506.086000000000010,-177.717900001000000,-5.819326000060000,553.070909999000040
2425,2426,13554,724063.140499999980000,9299002.472899999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,506.086000000000010,-177.717900001000000,-5.819326000060000,553.070909999000040
2426,2427,13565,723964.291899999950000,9299003.443299999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,407.237399999999980,-176.747500000999990,-104.667925999999990,554.041309998999960
2427,2428,13566,723964.291899999950000,9299003.443299999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,407.237399999999980,-176.747500000999990,-104.667925999999990,554.041309998999960
2428,2429,13567,724058.171300000050000,9299003.095499999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.116800000000010,-177.095300000000010,-10.788525999999999,553.693509999999950
2429,2430,13568,724058.171300000050000,9299003.095499999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.116800000000010,-177.095300000000010,-10.788525999999999,553.693509999999950
2430,2431,13575,723959.254599999990000,9299004.097600000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,402.200100000000020,-176.093200000000000,-109.705226000000000,554.695609999999990
2431,2432,13576,723959.254599999990000,9299004.097600000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,402.200100000000020,-176.093200000000000,-109.705226000000000,554.695609999999990
2432,2433,13577,724052.841999999950000,9299003.927200000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,495.787500000000020,-176.263599999000010,-16.117826000099999,554.525210001000000
2433,2434,13578,724052.841999999950000,9299003.927200000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,495.787500000000020,-176.263599999000010,-16.117826000099999,554.525210001000000
2434,2435,13583,723599.844300000000000,9299006.027599999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,42.789800000000000,-174.163199999999990,-469.115525999999990,556.625610000000050
2435,2436,13584,723599.844300000000000,9299006.027599999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,42.789800000000000,-174.163199999999990,-469.115525999999990,556.625610000000050
2436,2437,13587,723954.628499999990000,9299004.733999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,397.574000000000010,-175.456800001000000,-114.331326000000000,555.332009998999980
2437,2438,13588,723954.628499999990000,9299004.733999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,397.574000000000010,-175.456800001000000,-114.331326000000000,555.332009998999980
2438,2439,13591,723625.897800000040000,9299006.168700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,68.843300000100001,-174.022099999999990,-443.062026000000000,556.766709999999990
2439,2440,13592,723625.897800000040000,9299006.168700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,68.843300000100001,-174.022099999999990,-443.062026000000000,556.766709999999990
2440,2441,13595,724047.610200000000000,9299004.605100000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,490.555700000000000,-175.585700000000000,-21.349626000000001,555.203110000000040
2441,2442,13596,724047.610200000000000,9299004.605100000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,490.555700000000000,-175.585700000000000,-21.349626000000001,555.203110000000040
2442,2443,13603,723949.598299999950000,9299005.512599999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,392.543799999999980,-174.678200000999990,-119.361526000000000,556.110609998999960
2443,2444,13604,723949.598299999950000,9299005.512599999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,392.543799999999980,-174.678200000999990,-119.361526000000000,556.110609998999960
2444,2445,13605,724042.766100000010000,9299005.293800000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,485.711599999999980,-174.896999999999990,-26.193726000000002,555.891809999999960
2445,2446,13606,724042.766100000010000,9299005.293800000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,485.711599999999980,-174.896999999999990,-26.193726000000002,555.891809999999960
2446,2447,13609,723943.907299999960000,9299006.290100000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,386.852800000000000,-173.900699999000010,-125.052526000000000,556.888110000999970
2447,2448,13610,723943.907299999960000,9299006.290100000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,386.852800000000000,-173.900699999000010,-125.052526000000000,556.888110000999970
2448,2449,13611,724037.360499999950000,9299006.063999999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,480.305999999999980,-174.126800000999990,-31.599326000100000,556.662009999000020
2449,2450,13612,724037.360499999950000,9299006.063999999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,480.305999999999980,-174.126800000999990,-31.599326000100000,556.662009999000020
2450,2451,13617,723938.704999999960000,9299007.010099999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,381.650500000000020,-173.180700000000000,-130.254826000000010,557.608109999000020
2451,2452,13618,723938.704999999960000,9299007.010099999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,381.650500000000020,-173.180700000000000,-130.254826000000010,557.608109999000020
2452,2453,13621,724031.315700000040000,9299006.914799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,474.261199999999970,-173.276000001000000,-37.644126000000000,557.512809998999960
2453,2454,13622,724031.315700000040000,9299006.914799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,474.261199999999970,-173.276000001000000,-37.644126000000000,557.512809998999960
2454,2455,13625,723933.925900000030000,9299007.675799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,376.871399999999990,-172.515000001000000,-135.033926000000010,558.273809999000040
2455,2456,13626,723933.925900000030000,9299007.675799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,376.871399999999990,-172.515000001000000,-135.033926000000010,558.273809999000040
2456,2457,13629,724025.871300000000000,9299007.570200000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,468.816800000000000,-172.620600000000000,-43.088526000000002,558.168210000000040
2457,2458,13630,724025.871300000000000,9299007.570200000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,468.816800000000000,-172.620600000000000,-43.088526000000002,558.168210000000040
2458,2459,13631,723928.832999999980000,9299008.419700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,371.778500000000010,-171.771099999999990,-140.126825999999990,559.017709999999970
2459,2460,13632,723928.832999999980000,9299008.419700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,371.778500000000010,-171.771099999999990,-140.126825999999990,559.017709999999970
2460,2461,13633,724021.409499999950000,9299008.190500000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,464.355000000000020,-172.000299998999990,-47.550326000100000,558.788509999999970
2461,2462,13634,724021.409499999950000,9299008.190500000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,464.355000000000020,-172.000299998999990,-47.550326000100000,558.788509999999970
2462,2463,13635,723671.683500000040000,9299009.694900000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,114.629000000000000,-170.495900000000010,-397.276325999999980,560.292910000000010
2463,2464,13636,723671.683500000040000,9299009.694900000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,114.629000000000000,-170.495900000000010,-397.276325999999980,560.292910000000010
2464,2465,13647,723923.946699999970000,9299009.089900000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,366.892200000000000,-171.100900000000000,-145.013126000000000,559.687909999999990
2465,2466,13648,723923.946699999970000,9299009.089900000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,366.892200000000000,-171.100900000000000,-145.013126000000000,559.687909999999990
2466,2467,13649,724015.884599999990000,9299009.053700000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,458.830100000000020,-171.137100000000000,-53.075226000000001,559.651709999999980
2467,2468,13650,724015.884599999990000,9299009.053700000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,458.830100000000020,-171.137100000000000,-53.075226000000001,559.651709999999980
2468,2469,13653,723918.978099999950000,9299009.820299999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,361.923600000000020,-170.370499999999990,-149.981726000000010,560.418310000000020
2469,2470,13654,723918.978099999950000,9299009.820299999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,361.923600000000020,-170.370499999999990,-149.981726000000010,560.418310000000020
2470,2471,13661,723694.555100000000000,9299011.060799999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,137.500599999999990,-169.130000001000010,-374.404725999999980,561.658809999000030
2471,2472,13662,723694.555100000000000,9299011.060799999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,137.500599999999990,-169.130000001000010,-374.404725999999980,561.658809999000030
2472,2473,13663,724010.149399999990000,9299009.849199999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,453.094900000000000,-170.341600000999990,-58.810426000000000,560.447209999000050
2473,2474,13664,724010.149399999990000,9299009.849199999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,453.094900000000000,-170.341600000999990,-58.810426000000000,560.447209999000050
2474,2475,13671,723912.939400000030000,9299010.793700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,355.884900000000020,-169.397099999999990,-156.020425999999990,561.391709999999990
2475,2476,13672,723912.939400000030000,9299010.793700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,355.884900000000020,-169.397099999999990,-156.020425999999990,561.391709999999990
2476,2477,13673,724004.997699999950000,9299010.505100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,447.943199999999990,-169.685699999000010,-63.962126000100000,561.103110000000020
2477,2478,13674,724004.997699999950000,9299010.505100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,447.943199999999990,-169.685699999000010,-63.962126000100000,561.103110000000020
2478,2479,13679,723703.412999999940000,9299012.075899999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,146.358499999999990,-168.114900000000010,-365.546826000000010,562.673909998999990
2479,2480,13680,723703.412999999940000,9299012.075899999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,146.358499999999990,-168.114900000000010,-365.546826000000010,562.673909998999990
2480,2481,13683,723999.961099999960000,9299011.256400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,442.906600000000030,-168.934400000000010,-68.998726000100007,561.854410000000030
2481,2482,13684,723999.961099999960000,9299011.256400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,442.906600000000030,-168.934400000000010,-68.998726000100007,561.854410000000030
2482,2483,13691,723995.149199999990000,9299011.900000000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,438.094699999999990,-168.290799999999990,-73.810625999999999,562.498010000000020
2483,2484,13692,723995.149199999990000,9299011.900000000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,438.094699999999990,-168.290799999999990,-73.810625999999999,562.498010000000020
2484,2485,13703,723990.566299999950000,9299012.552100000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,433.511799999999990,-167.638699999000010,-78.393526000099996,563.150110001000030
2485,2486,13704,723990.566299999950000,9299012.552100000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,433.511799999999990,-167.638699999000010,-78.393526000099996,563.150110001000030
2486,2487,13707,723986.513099999980000,9299013.027599999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,429.458599999999990,-167.163199999999990,-82.446726000100000,563.625610000000050
2487,2488,13708,723986.513099999980000,9299013.027599999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,429.458599999999990,-167.163199999999990,-82.446726000100000,563.625610000000050
2488,2489,13711,723724.287900000000000,9299014.137900000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,167.233399999999990,-166.052899999999990,-344.671925999999980,564.735909999999990
2489,2490,13712,723724.287900000000000,9299014.137900000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,167.233399999999990,-166.052899999999990,-344.671925999999980,564.735909999999990
2490,2491,13713,723748.228600000030000,9299014.070499999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,191.174100000000010,-166.120300001000000,-320.731225999999990,564.668509998999980
2491,2492,13714,723748.228600000030000,9299014.070499999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,191.174100000000010,-166.120300001000000,-320.731225999999990,564.668509998999980
2492,2493,13717,723982.410900000020000,9299013.676999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,425.356400000000010,-166.513800000999990,-86.548925999999994,564.275009998999960
2493,2494,13718,723982.410900000020000,9299013.676999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,425.356400000000010,-166.513800000999990,-86.548925999999994,564.275009998999960
2494,2495,13719,723713.241099999980000,9299015.179899999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,156.186600000000000,-165.010899999999990,-355.718726000000000,565.777910000000020
2495,2496,13720,723713.241099999980000,9299015.179899999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,156.186600000000000,-165.010899999999990,-355.718726000000000,565.777910000000020
2496,2497,13725,723977.109100000000000,9299014.395500000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,420.054599999999990,-165.795299999000010,-91.850725999999995,564.993510000000010
2497,2498,13726,723977.109100000000000,9299014.395500000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,420.054599999999990,-165.795299999000010,-91.850725999999995,564.993510000000010
2498,2499,13727,723683.440500000030000,9299015.647099999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,126.386000000000000,-164.543700000000000,-385.519325999999980,566.245109999999950
2499,2500,13728,723683.440500000030000,9299015.647099999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,126.386000000000000,-164.543700000000000,-385.519325999999980,566.245109999999950
2500,2501,13733,723971.865299999950000,9299015.081100000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,414.810799999999970,-165.109700000000000,-97.094526000100004,565.679110000000040
2501,2502,13734,723971.865299999950000,9299015.081100000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,414.810799999999970,-165.109700000000000,-97.094526000100004,565.679110000000040
2502,2503,13739,723966.762299999940000,9299015.868000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,409.707800000000020,-164.322799999000010,-102.197526000000000,566.466010000999970
2503,2504,13740,723966.762299999940000,9299015.868000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,409.707800000000020,-164.322799999000010,-102.197526000000000,566.466010000999970
2504,2505,13747,723672.469000000040000,9299017.627499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,115.414500000000000,-162.563300000999990,-396.490826000000030,568.225509999000000
2505,2506,13748,723672.469000000040000,9299017.627499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,115.414500000000000,-162.563300000999990,-396.490826000000030,568.225509999000000
2506,2507,13749,723961.646399999970000,9299016.517999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,404.591900000000010,-163.672800001000010,-107.313426000000010,567.116009998999970
2507,2508,13750,723961.646399999970000,9299016.517999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,404.591900000000010,-163.672800001000010,-107.313426000000010,567.116009998999970
2508,2509,13755,723957.130099999950000,9299017.125000000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,400.075600000000010,-163.065800000000000,-111.829725999999990,567.723010000000040
2509,2510,13756,723957.130099999950000,9299017.125000000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,400.075600000000010,-163.065800000000000,-111.829725999999990,567.723010000000040
2510,2511,13761,723641.915000000040000,9299018.774199999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,84.860500000100004,-161.416599999999990,-427.044826000000000,569.372210000000000
2511,2512,13762,723641.915000000040000,9299018.774199999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,84.860500000100004,-161.416599999999990,-427.044826000000000,569.372210000000000
2512,2513,13767,723952.089200000050000,9299017.892500000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,395.034699999999990,-162.298300000000010,-116.870626000000000,568.490509999999970
2513,2514,13768,723952.089200000050000,9299017.892500000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,395.034699999999990,-162.298300000000010,-116.870626000000000,568.490509999999970
2514,2515,13773,723946.284800000020000,9299018.669800000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,389.230300000000000,-161.520999999999990,-122.675026000000000,569.267810000000050
2515,2516,13774,723946.284800000020000,9299018.669800000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,389.230300000000000,-161.520999999999990,-122.675026000000000,569.267810000000050
2516,2517,13783,723941.067500000000000,9299019.376800000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,384.012999999999980,-160.813999999000000,-127.892326000000000,569.974810001000040
2517,2518,13784,723941.067500000000000,9299019.376800000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,384.012999999999980,-160.813999999000000,-127.892326000000000,569.974810001000040
2518,2519,13785,723763.677900000010000,9299020.343900000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,206.623400000000000,-159.846899998999990,-305.281926000000000,570.941910001000000
2519,2520,13786,723763.677900000010000,9299020.343900000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,206.623400000000000,-159.846899998999990,-305.281926000000000,570.941910001000000
2520,2521,13795,723936.338800000030000,9299020.021800000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,379.284299999999970,-160.169000000000010,-132.621026000000000,570.619810000000030
2521,2522,13796,723936.338800000030000,9299020.021800000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,379.284299999999970,-160.169000000000010,-132.621026000000000,570.619810000000030
2522,2523,13805,723931.261799999980000,9299020.749399999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,374.207299999999980,-159.441400001000010,-137.698026000000000,571.347409998999980
2523,2524,13806,723931.261799999980000,9299020.749399999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,374.207299999999980,-159.441400001000010,-137.698026000000000,571.347409998999980
2524,2525,13811,723926.377499999940000,9299021.405200000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,369.322999999999980,-158.785599999000000,-142.582325999999990,572.003210000999960
2525,2526,13812,723926.377499999940000,9299021.405200000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,369.322999999999980,-158.785599999000000,-142.582325999999990,572.003210000999960
2526,2527,13819,723921.389399999990000,9299022.123999999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,364.334900000000000,-158.066800000000000,-147.570426000000000,572.722009999999950
2527,2528,13820,723921.389399999990000,9299022.123999999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,364.334900000000000,-158.066800000000000,-147.570426000000000,572.722009999999950
2528,2529,13829,723914.843800000030000,9299023.133199999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,357.789300000000030,-157.057600001000000,-154.116026000000010,573.731209999000040
2529,2530,13830,723914.843800000030000,9299023.133199999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,357.789300000000030,-157.057600001000000,-154.116026000000010,573.731209999000040
2530,2531,13837,723672.901599999980000,9299024.473300000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,115.847100000000000,-155.717499999000010,-396.058225999999990,575.071310000000040
2531,2532,13838,723672.901599999980000,9299024.473300000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,115.847100000000000,-155.717499999000010,-396.058225999999990,575.071310000000040
2532,2533,13861,723616.946299999950000,9299026.345000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,59.891800000000003,-153.845799999000010,-452.013526000000010,576.943010000999950
2533,2534,13862,723616.946299999950000,9299026.345000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,59.891800000000003,-153.845799999000010,-452.013526000000010,576.943010000999950
2534,2535,13883,723730.306499999950000,9299029.287399999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,173.252000000000010,-150.903400000000000,-338.653325999999990,579.885409999999980
2535,2536,13884,723730.306499999950000,9299029.287399999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,173.252000000000010,-150.903400000000000,-338.653325999999990,579.885409999999980
2536,2537,13893,723715.166800000010000,9299030.698999999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,158.112300000000000,-149.491800001000000,-353.793026000000000,581.297009999000010
2537,2538,13894,723715.166800000010000,9299030.698999999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,158.112300000000000,-149.491800001000000,-353.793026000000000,581.297009999000010
2538,2539,13895,723684.522299999950000,9299030.875299999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,127.467800000000000,-149.315499999999990,-384.437525999999990,581.473309998999980
2539,2540,13896,723684.522299999950000,9299030.875299999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,127.467800000000000,-149.315499999999990,-384.437525999999990,581.473309998999980
2540,2541,13911,723699.402699999980000,9299033.197399999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,142.348199999999990,-146.993400000000010,-369.557125999999980,583.795409999999950
2541,2542,13912,723699.402699999980000,9299033.197399999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,142.348199999999990,-146.993400000000010,-369.557125999999980,583.795409999999950
2542,2543,13915,723849.966499999980000,9299032.951400000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,292.911999999999980,-147.239399999000000,-218.993326000000000,583.549409999999970
2543,2544,13916,723849.966499999980000,9299032.951400000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,292.911999999999980,-147.239399999000000,-218.993326000000000,583.549409999999970
2544,2545,13919,723618.839099999980000,9299033.940800000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,61.784599999999998,-146.250000000000000,-450.120725999999990,584.538810000000010
2545,2546,13920,723618.839099999980000,9299033.940800000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,61.784599999999998,-146.250000000000000,-450.120725999999990,584.538810000000010
2546,2547,13927,723605.738299999970000,9299034.751000000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,48.683799999999998,-145.439799999999990,-463.221525999999980,585.349010000000020
2547,2548,13928,723605.738299999970000,9299034.751000000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,48.683799999999998,-145.439799999999990,-463.221525999999980,585.349010000000020
2548,2549,13987,723620.423700000040000,9299042.280899999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,63.369200000100001,-137.909899999999990,-448.536126000000020,592.878910000000020
2549,2550,13988,723620.423700000040000,9299042.280899999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,63.369200000100001,-137.909899999999990,-448.536126000000020,592.878910000000020
2550,2551,13999,723872.651100000020000,9299042.451999999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,315.596600000000020,-137.738800000000000,-196.308726000000010,593.050009999000050
2551,2552,14000,723872.651100000020000,9299042.451999999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,315.596600000000020,-137.738800000000000,-196.308726000000010,593.050009999000050
2552,2553,14043,723854.027099999950000,9299047.002599999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,296.972600000000000,-133.188200001000010,-214.932726000000000,597.600609998999970
2553,2554,14044,723854.027099999950000,9299047.002599999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,296.972600000000000,-133.188200001000010,-214.932726000000000,597.600609998999970
