OBJECTID;Name;descriptio;timestamp;begin;end;altitudeMo;tessellate;extrude;visibility;drawOrder;icon;OID_;FolderPath;SymbolID;AltMode;Base;Clamped;Extruded;Snippet;PopupInfo;Shape_Leng;layer;path;descript_1;altitude_1;X_Point;Y_Point;X_Point_UTM;Y_Point_UTM;X_Anchor1;Y_Anchor1;X_Anchor2;Y_Achor2
2846;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029206779000010;-6.334698579710000;724476.490144509240000;9299358.161523353300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2847;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.028967089999990;-6.334639728910000;724449.989692440260000;9299364.774808352800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2848;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.028910432000000;-6.334715367350000;724443.686689736440000;9299356.432854304100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2849;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029210342000000;-6.334829716760000;724476.827816592060000;9299343.654744410900000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2850;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029250620000000;-6.334717046500000;724481.334006445480000;9299356.099876293900000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2851;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.028978658000000;-6.334735647790000;724451.228386052770000;9299354.160042343700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2852;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029021040000000;-6.334626218940000;724455.965998705010000;9299366.245875924800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2853;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029119212000000;-6.334792558980000;724466.758636654590000;9299347.804183509200000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2854;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029160589000000;-6.334679097770000;724471.386850410610000;9299360.336425364000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2855;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029069337000000;-6.334772363140000;724461.247752983590000;9299350.059713859100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2856;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029110957000000;-6.334658369950000;724465.903136940440000;9299362.650704659500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2857;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029304303000000;-6.334866810660000;724487.210279207680000;9299339.511037694300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2858;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029344662000000;-6.334586179240000;724491.798054055080000;9299370.534704158100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2859;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029380769000000;-6.334484786010000;724495.837887009370000;9299381.734385892700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2860;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029258717999990;-6.334555937770000;724482.299801083400000;9299373.916904620800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2861;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029295541000000;-6.334454555670000;724486.418861095790000;9299385.115084422800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2862;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029302739000000;-6.334571592340000;724487.164863397600000;9299372.166347658300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2863;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029338997000000;-6.334470143750000;724491.221321368820000;9299383.372029190900000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2864;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029211747999990;-6.334539229480000;724477.109013880840000;9299375.785350041500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2865;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029248739000000;-6.334437755580000;724481.246703029960000;9299386.993597952600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2866;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029161135000000;-6.334521357260000;724471.515502554710000;9299377.784113651100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2867;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029198212000000;-6.334419766730000;724475.662685445280000;9299389.005249075600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2868;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029399263000000;-6.334605074520000;724497.832524369120000;9299368.420978955900000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2869;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029433024000000;-6.334338266400000;724501.684121219670000;9299397.918514212600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2870;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029472301000000;-6.334227993020000;724506.078532962240000;9299410.099051429000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2871;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029205745000000;-6.334259215490000;724476.565702154070000;9299406.760795015800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2872;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029247697000000;-6.334144882920000;724481.257921114100000;9299419.389135643800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2873;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029391322000000;-6.334324006270000;724497.075242753490000;9299399.513875978100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2874;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029431003000000;-6.334213036140000;724501.514691407090000;9299411.771285388600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2875;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029348498999990;-6.334309003980000;724492.342615194150000;9299401.191839205100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2876;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029389062000010;-6.334197375440000;724496.879873798580000;9299413.521739024700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2877;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029301767000010;-6.334292626520000;724487.177927824900000;9299403.023598395300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2878;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029342810000000;-6.334180092450000;724491.768763633680000;9299415.453401750000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2879;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029251157999990;-6.334275037900000;724481.584589402420000;9299404.991046277800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2880;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029292607000000;-6.334161536270000;724486.220777655250000;9299417.527645112900000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2881;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029150548999990;-6.334240134380000;724470.465594009850000;9299408.895254211500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2882;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029193609000000;-6.334125058280000;724475.280712044330000;9299421.605431944100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2883;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029495540000000;-6.334359875870000;724508.593267783990000;9299395.501229461300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2884;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029302290999990;-6.333877463330000;724487.415304400960000;9299448.945286389400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
2885;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029256441000000;-6.333995058540000;724482.290410236690000;9299435.957747573000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
