FID,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor
1433,10315,724039.751,9298819.165,723557.0545,9299180.191
1434,10316,724039.751,9298819.165,723557.0545,9299180.191
1435,10325,723935.0557,9298819.989,723557.0545,9299180.191
1436,10326,723935.0557,9298819.989,723557.0545,9299180.191
1437,10331,724033.8166,9298819.939,723557.0545,9299180.191
1438,10332,724033.8166,9298819.939,723557.0545,9299180.191
1439,10337,723928.436,9298820.929,723557.0545,9299180.191
1440,10338,723928.436,9298820.929,723557.0545,9299180.191
1441,10343,723626.0772,9298822.464,723557.0545,9299180.191
1442,10344,723626.0772,9298822.464,723557.0545,9299180.191
1443,10345,723598.0107,9298822.695,723557.0545,9299180.191
1444,10346,723598.0107,9298822.695,723557.0545,9299180.191
1445,10347,724025.5962,9298821.09,723557.0545,9299180.191
1446,10348,724025.5962,9298821.09,723557.0545,9299180.191
1447,10349,723560.4175,9298822.944,723557.0545,9299180.191
1448,10350,723560.4175,9298822.944,723557.0545,9299180.191
1449,10351,723922.2142,9298821.694,723557.0545,9299180.191
1450,10352,723922.2142,9298821.694,723557.0545,9299180.191
1451,10367,723839.0772,9298822.839,723557.0545,9299180.191
1452,10368,723839.0772,9298822.839,723557.0545,9299180.191
1453,10375,723915.4843,9298822.687,723557.0545,9299180.191
1454,10376,723915.4843,9298822.687,723557.0545,9299180.191
1455,10377,724015.4354,9298822.454,723557.0545,9299180.191
1456,10378,724015.4354,9298822.454,723557.0545,9299180.191
1457,10381,723678.0818,9298823.885,723557.0545,9299180.191
1458,10382,723678.0818,9298823.885,723557.0545,9299180.191
1459,10389,723908.886,9298823.469,723557.0545,9299180.191
1460,10390,723908.886,9298823.469,723557.0545,9299180.191
1461,10393,724007.0469,9298823.374,723557.0545,9299180.191
1462,10394,724007.0469,9298823.374,723557.0545,9299180.191
1463,10405,723903.3093,9298824.231,723557.0545,9299180.191
1464,10406,723903.3093,9298824.231,723557.0545,9299180.191
1465,10415,723590.9211,9298826.189,723557.0545,9299180.191
1466,10416,723590.9211,9298826.189,723557.0545,9299180.191
1467,10417,723897.3731,9298825.007,723557.0545,9299180.191
1468,10418,723897.3731,9298825.007,723557.0545,9299180.191
1469,10419,723553.1553,9298826.473,723557.0545,9299180.191
1470,10420,723553.1553,9298826.473,723557.0545,9299180.191
1471,10433,723993.2847,9298825.776,723557.0545,9299180.191
1472,10434,723993.2847,9298825.776,723557.0545,9299180.191
1473,10439,723889.7353,9298826.395,723557.0545,9299180.191
1474,10440,723889.7353,9298826.395,723557.0545,9299180.191
1475,10445,723986.3098,9298826.489,723557.0545,9299180.191
1476,10446,723986.3098,9298826.489,723557.0545,9299180.191
1477,10451,723689.7141,9298827.803,723557.0545,9299180.191
1478,10452,723689.7141,9298827.803,723557.0545,9299180.191
1479,10459,723980.5153,9298827.191,723557.0545,9299180.191
1480,10460,723980.5153,9298827.191,723557.0545,9299180.191
1481,10471,723608.8461,9298829.023,723557.0545,9299180.191
1482,10472,723608.8461,9298829.023,723557.0545,9299180.191
1483,10477,723974.802,9298828.076,723557.0545,9299180.191
1484,10478,723974.802,9298828.076,723557.0545,9299180.191
1485,10491,723582.8069,9298830.11,723557.0545,9299180.191
1486,10492,723582.8069,9298830.11,723557.0545,9299180.191
1487,10495,723969.6052,9298828.785,723557.0545,9299180.191
1488,10496,723969.6052,9298828.785,723557.0545,9299180.191
1489,10501,723964.9407,9298829.406,723557.0545,9299180.191
1490,10502,723964.9407,9298829.406,723557.0545,9299180.191
1491,10515,723959.7223,9298830.176,723557.0545,9299180.191
1492,10516,723959.7223,9298830.176,723557.0545,9299180.191
1493,10521,723712.9526,9298831.438,723557.0545,9299180.191
1494,10522,723712.9526,9298831.438,723557.0545,9299180.191
1495,10523,723602.5957,9298831.943,723557.0545,9299180.191
1496,10524,723602.5957,9298831.943,723557.0545,9299180.191
1497,10529,723953.9585,9298830.917,723557.0545,9299180.191
1498,10530,723953.9585,9298830.917,723557.0545,9299180.191
1499,10539,723948.5894,9298831.56,723557.0545,9299180.191
1500,10540,723948.5894,9298831.56,723557.0545,9299180.191
1501,10545,723674.2408,9298833.127,723557.0545,9299180.191
1502,10546,723674.2408,9298833.127,723557.0545,9299180.191
1503,10551,723943.0955,9298832.383,723557.0545,9299180.191
1504,10552,723943.0955,9298832.383,723557.0545,9299180.191
1505,10555,723575.0114,9298833.892,723557.0545,9299180.191
1506,10556,723575.0114,9298833.892,723557.0545,9299180.191
1507,10565,723936.8086,9298833.162,723557.0545,9299180.191
1508,10566,723936.8086,9298833.162,723557.0545,9299180.191
1509,10581,723722.577,9298834.723,723557.0545,9299180.191
1510,10582,723722.577,9298834.723,723557.0545,9299180.191
1511,10583,723595.6187,9298835.233,723557.0545,9299180.191
1512,10584,723595.6187,9298835.233,723557.0545,9299180.191
1513,10587,723930.3012,9298834.115,723557.0545,9299180.191
1514,10588,723930.3012,9298834.115,723557.0545,9299180.191
1515,10603,723924.1781,9298834.871,723557.0545,9299180.191
1516,10604,723924.1781,9298834.871,723557.0545,9299180.191
1517,10611,724068.6204,9298834.686,723557.0545,9299180.191
1518,10612,724068.6204,9298834.686,723557.0545,9299180.191
1519,10623,723568.1321,9298837.206,723557.0545,9299180.191
1520,10624,723568.1321,9298837.206,723557.0545,9299180.191
1521,10627,723917.4163,9298835.9,723557.0545,9299180.191
1522,10628,723917.4163,9298835.9,723557.0545,9299180.191
1523,10631,723686.1531,9298837.015,723557.0545,9299180.191
1524,10632,723686.1531,9298837.015,723557.0545,9299180.191
1525,10633,724062.2219,9298835.639,723557.0545,9299180.191
1526,10634,724062.2219,9298835.639,723557.0545,9299180.191
1527,10637,723710.6695,9298837.275,723557.0545,9299180.191
1528,10638,723710.6695,9298837.275,723557.0545,9299180.191
1529,10643,723910.7652,9298836.693,723557.0545,9299180.191
1530,10644,723910.7652,9298836.693,723557.0545,9299180.191
1531,10655,724055.2381,9298836.635,723557.0545,9299180.191
1532,10656,724055.2381,9298836.635,723557.0545,9299180.191
1533,10659,723905.382,9298837.447,723557.0545,9299180.191
1534,10660,723905.382,9298837.447,723557.0545,9299180.191
1535,10667,723587.464,9298839.01,723557.0545,9299180.191
1536,10668,723587.464,9298839.01,723557.0545,9299180.191
1537,10673,724048.1758,9298837.62,723557.0545,9299180.191
1538,10674,724048.1758,9298837.62,723557.0545,9299180.191
1539,10675,723899.6336,9298838.21,723557.0545,9299180.191
1540,10676,723899.6336,9298838.21,723557.0545,9299180.191
1541,10685,724042.5414,9298838.514,723557.0545,9299180.191
1542,10686,724042.5414,9298838.514,723557.0545,9299180.191
1543,10695,723561.0416,9298840.652,723557.0545,9299180.191
1544,10696,723561.0416,9298840.652,723557.0545,9299180.191
1545,10701,723890.7071,9298839.754,723557.0545,9299180.191
1546,10702,723890.7071,9298839.754,723557.0545,9299180.191
1547,10707,724036.6875,9298839.347,723557.0545,9299180.191
1548,10708,724036.6875,9298839.347,723557.0545,9299180.191
1549,10711,723670.5454,9298841.17,723557.0545,9299180.191
1550,10712,723670.5454,9298841.17,723557.0545,9299180.191
1551,10715,723720.2694,9298841.082,723557.0545,9299180.191
1552,10716,723720.2694,9298841.082,723557.0545,9299180.191
1553,10727,724028.3422,9298840.623,723557.0545,9299180.191
1554,10728,724028.3422,9298840.623,723557.0545,9299180.191
1555,10731,723579.6447,9298842.644,723557.0545,9299180.191
1556,10732,723579.6447,9298842.644,723557.0545,9299180.191
1557,10749,724017.7543,9298842.176,723557.0545,9299180.191
1558,10750,724017.7543,9298842.176,723557.0545,9299180.191
1559,10753,723553.6646,9298844.206,723557.0545,9299180.191
1560,10754,723553.6646,9298844.206,723557.0545,9299180.191
1561,10767,724008.9687,9298843.094,723557.0545,9299180.191
1562,10768,724008.9687,9298843.094,723557.0545,9299180.191
1563,10769,723707.7549,9298844.426,723557.0545,9299180.191
1564,10770,723707.7549,9298844.426,723557.0545,9299180.191
1565,10789,723572.7829,9298845.812,723557.0545,9299180.191
1566,10790,723572.7829,9298845.812,723557.0545,9299180.191
1567,10793,723682.55,9298845.412,723557.0545,9299180.191
1568,10794,723682.55,9298845.412,723557.0545,9299180.191
1569,10815,723995.6112,9298846.311,723557.0545,9299180.191
1570,10816,723995.6112,9298846.311,723557.0545,9299180.191
1571,10833,723733.7124,9298848.109,723557.0545,9299180.191
1572,10834,723733.7124,9298848.109,723557.0545,9299180.191
1573,10835,723988.5721,9298847.185,723557.0545,9299180.191
1574,10836,723988.5721,9298847.185,723557.0545,9299180.191
1575,10841,723565.7317,9298849.095,723557.0545,9299180.191
1576,10842,723565.7317,9298849.095,723557.0545,9299180.191
1577,10847,723717.4357,9298848.636,723557.0545,9299180.191
1578,10848,723717.4357,9298848.636,723557.0545,9299180.191
1579,10853,723983.2335,9298847.861,723557.0545,9299180.191
1580,10854,723983.2335,9298847.861,723557.0545,9299180.191
1581,10859,724070.0382,9298847.923,723557.0545,9299180.191
1582,10860,724070.0382,9298847.923,723557.0545,9299180.191
1583,10869,723977.8713,9298848.744,723557.0545,9299180.191
1584,10870,723977.8713,9298848.744,723557.0545,9299180.191
1585,10877,724063.6676,9298848.85,723557.0545,9299180.191
1586,10878,724063.6676,9298848.85,723557.0545,9299180.191
1587,10883,723972.6048,9298849.504,723557.0545,9299180.191
1588,10884,723972.6048,9298849.504,723557.0545,9299180.191
1589,10891,724056.7556,9298849.818,723557.0545,9299180.191
1590,10892,724056.7556,9298849.818,723557.0545,9299180.191
1591,10893,723967.8985,9298850.17,723557.0545,9299180.191
1592,10894,723967.8985,9298850.17,723557.0545,9299180.191
1593,10901,723558.4334,9298852.464,723557.0545,9299180.191
1594,10902,723558.4334,9298852.464,723557.0545,9299180.191
1595,10903,723962.4324,9298851.01,723557.0545,9299180.191
1596,10904,723962.4324,9298851.01,723557.0545,9299180.191
1597,10907,724049.9187,9298850.756,723557.0545,9299180.191
1598,10908,724049.9187,9298850.756,723557.0545,9299180.191
1599,10911,723704.5826,9298852.37,723557.0545,9299180.191
1600,10912,723704.5826,9298852.37,723557.0545,9299180.191
1601,10917,723743.3992,9298852.363,723557.0545,9299180.191
1602,10918,723743.3992,9298852.363,723557.0545,9299180.191
1603,10923,723956.3372,9298851.852,723557.0545,9299180.191
1604,10924,723956.3372,9298851.852,723557.0545,9299180.191
1605,10927,724044.4359,9298851.602,723557.0545,9299180.191
1606,10928,724044.4359,9298851.602,723557.0545,9299180.191
1607,10935,723951.0796,9298852.52,723557.0545,9299180.191
1608,10936,723951.0796,9298852.52,723557.0545,9299180.191
1609,10939,724038.6285,9298852.415,723557.0545,9299180.191
1610,10940,724038.6285,9298852.415,723557.0545,9299180.191
1611,10949,723945.715,9298853.371,723557.0545,9299180.191
1612,10950,723945.715,9298853.371,723557.0545,9299180.191
1613,10953,723731.1024,9298854.591,723557.0545,9299180.191
1614,10954,723731.1024,9298854.591,723557.0545,9299180.191
1615,10955,724030.2016,9298853.662,723557.0545,9299180.191
1616,10956,724030.2016,9298853.662,723557.0545,9299180.191
1617,10959,723939.6003,9298854.172,723557.0545,9299180.191
1618,10960,723939.6003,9298854.172,723557.0545,9299180.191
1619,10967,723550.28,9298856.272,723557.0545,9299180.191
1620,10968,723550.28,9298856.272,723557.0545,9299180.191
1621,10971,723933.2724,9298855.155,723557.0545,9299180.191
1622,10972,723933.2724,9298855.155,723557.0545,9299180.191
1623,10979,724019.3143,9298855.22,723557.0545,9299180.191
1624,10980,724019.3143,9298855.22,723557.0545,9299180.191
1625,10981,723714.5222,9298856.552,723557.0545,9299180.191
1626,10982,723714.5222,9298856.552,723557.0545,9299180.191
1627,10983,723927.3135,9298855.93,723557.0545,9299180.191
1628,10984,723927.3135,9298855.93,723557.0545,9299180.191
1629,10987,724011.2207,9298856.054,723557.0545,9299180.191
1630,10988,724011.2207,9298856.054,723557.0545,9299180.191
1631,11003,723920.4973,9298857.025,723557.0545,9299180.191
1632,11004,723920.4973,9298857.025,723557.0545,9299180.191
1633,11015,723913.7728,9298857.877,723557.0545,9299180.191
1634,11016,723913.7728,9298857.877,723557.0545,9299180.191
1635,11023,723740.6159,9298858.745,723557.0545,9299180.191
1636,11024,723740.6159,9298858.745,723557.0545,9299180.191
1637,11027,723908.7016,9298858.633,723557.0545,9299180.191
1638,11028,723908.7016,9298858.633,723557.0545,9299180.191
1639,11035,723903.2568,9298859.395,723557.0545,9299180.191
1640,11036,723903.2568,9298859.395,723557.0545,9299180.191
1641,11037,723997.439,9298859.034,723557.0545,9299180.191
1642,11038,723997.439,9298859.034,723557.0545,9299180.191
1643,11047,723897.1576,9298860.295,723557.0545,9299180.191
1644,11048,723897.1576,9298860.295,723557.0545,9299180.191
1645,11051,723701.3363,9298861.102,723557.0545,9299180.191
1646,11052,723701.3363,9298861.102,723557.0545,9299180.191
1647,11057,723989.983,9298860.051,723557.0545,9299180.191
1648,11058,723989.983,9298860.051,723557.0545,9299180.191
1649,11065,723984.929,9298860.727,723557.0545,9299180.191
1650,11066,723984.929,9298860.727,723557.0545,9299180.191
1651,11071,723890.7389,9298861.378,723557.0545,9299180.191
1652,11072,723890.7389,9298861.378,723557.0545,9299180.191
1653,11077,723727.9933,9298862.239,723557.0545,9299180.191
1654,11078,723727.9933,9298862.239,723557.0545,9299180.191
1655,11085,723979.7906,9298861.639,723557.0545,9299180.191
1656,11086,723979.7906,9298861.639,723557.0545,9299180.191
1657,11093,723974.4828,9298862.457,723557.0545,9299180.191
1658,11094,723974.4828,9298862.457,723557.0545,9299180.191
1659,11105,723969.7536,9298863.172,723557.0545,9299180.191
1660,11106,723969.7536,9298863.172,723557.0545,9299180.191
1661,11111,723884.6482,9298863.859,723557.0545,9299180.191
1662,11112,723884.6482,9298863.859,723557.0545,9299180.191
1663,11121,723964.1376,9298864.083,723557.0545,9299180.191
1664,11122,723964.1376,9298864.083,723557.0545,9299180.191
1665,11123,723752.6909,9298865.093,723557.0545,9299180.191
1666,11124,723752.6909,9298865.093,723557.0545,9299180.191
1667,11127,723711.3205,9298865.381,723557.0545,9299180.191
1668,11128,723711.3205,9298865.381,723557.0545,9299180.191
1669,11137,723957.8378,9298865.02,723557.0545,9299180.191
1670,11138,723957.8378,9298865.02,723557.0545,9299180.191
1671,11147,723737.3444,9298866.199,723557.0545,9299180.191
1672,11148,723737.3444,9298866.199,723557.0545,9299180.191
1673,11157,723952.652,9298865.732,723557.0545,9299180.191
1674,11158,723952.652,9298865.732,723557.0545,9299180.191
1675,11165,723947.3732,9298866.62,723557.0545,9299180.191
1676,11166,723947.3732,9298866.62,723557.0545,9299180.191
1677,11167,724072.2351,9298866.254,723557.0545,9299180.191
1678,11168,724072.2351,9298866.254,723557.0545,9299180.191
1679,11169,723702.5569,9298867.719,723557.0545,9299180.191
1680,11170,723702.5569,9298867.719,723557.0545,9299180.191
1681,11181,723941.3715,9298867.468,723557.0545,9299180.191
1682,11182,723941.3715,9298867.468,723557.0545,9299180.191
1683,11183,724064.0723,9298867.093,723557.0545,9299180.191
1684,11184,724064.0723,9298867.093,723557.0545,9299180.191
1685,11197,723762.0868,9298868.95,723557.0545,9299180.191
1686,11198,723762.0868,9298868.95,723557.0545,9299180.191
1687,11199,723935.161,9298868.491,723557.0545,9299180.191
1688,11200,723935.161,9298868.491,723557.0545,9299180.191
1689,11201,723609.9428,9298869.765,723557.0545,9299180.191
1690,11202,723609.9428,9298869.765,723557.0545,9299180.191
1691,11211,724057.723,9298868.263,723557.0545,9299180.191
1692,11212,724057.723,9298868.263,723557.0545,9299180.191
1693,11215,723929.3097,9298869.314,723557.0545,9299180.191
1694,11216,723929.3097,9298869.314,723557.0545,9299180.191
1695,11217,724050.4793,9298869.154,723557.0545,9299180.191
1696,11218,724050.4793,9298869.154,723557.0545,9299180.191
1697,11221,723724.5623,9298870.822,723557.0545,9299180.191
1698,11222,723724.5623,9298870.822,723557.0545,9299180.191
1699,11225,723922.4662,9298870.469,723557.0545,9299180.191
1700,11226,723922.4662,9298870.469,723557.0545,9299180.191
1701,11231,724043.4814,9298870.386,723557.0545,9299180.191
1702,11232,724043.4814,9298870.386,723557.0545,9299180.191
1703,11233,723749.8564,9298871.563,723557.0545,9299180.191
1704,11234,723749.8564,9298871.563,723557.0545,9299180.191
1705,11239,723709.6638,9298872.11,723557.0545,9299180.191
1706,11240,723709.6638,9298872.11,723557.0545,9299180.191
1707,11241,723915.6968,9298871.407,723557.0545,9299180.191
1708,11242,723915.6968,9298871.407,723557.0545,9299180.191
1709,11245,724037.5983,9298871.189,723557.0545,9299180.191
1710,11246,724037.5983,9298871.189,723557.0545,9299180.191
1711,11253,723910.8276,9298872.181,723557.0545,9299180.191
1712,11254,723910.8276,9298872.181,723557.0545,9299180.191
1713,11257,724031.9233,9298872.064,723557.0545,9299180.191
1714,11258,724031.9233,9298872.064,723557.0545,9299180.191
1715,11261,723905.5822,9298872.967,723557.0545,9299180.191
1716,11262,723905.5822,9298872.967,723557.0545,9299180.191
1717,11267,723899.6865,9298873.895,723557.0545,9299180.191
1718,11268,723899.6865,9298873.895,723557.0545,9299180.191
1719,11271,723733.7022,9298874.591,723557.0545,9299180.191
1720,11272,723733.7022,9298874.591,723557.0545,9299180.191
1721,11275,723779.0285,9298874.576,723557.0545,9299180.191
1722,11276,723779.0285,9298874.576,723557.0545,9299180.191
1723,11289,723759.3601,9298875.543,723557.0545,9299180.191
1724,11290,723759.3601,9298875.543,723557.0545,9299180.191
1725,11291,723893.0076,9298875.046,723557.0545,9299180.191
1726,11292,723893.0076,9298875.046,723557.0545,9299180.191
1727,11317,723883.3707,9298876.868,723557.0545,9299180.191
1728,11318,723883.3707,9298876.868,723557.0545,9299180.191
1729,11331,723721.4085,9298878.381,723557.0545,9299180.191
1730,11332,723721.4085,9298878.381,723557.0545,9299180.191
1731,11343,723787.9366,9298878.784,723557.0545,9299180.191
1732,11344,723787.9366,9298878.784,723557.0545,9299180.191
1733,11349,723746.3139,9298879.879,723557.0545,9299180.191
1734,11350,723746.3139,9298879.879,723557.0545,9299180.191
1735,11351,723984.1754,9298878.996,723557.0545,9299180.191
1736,11352,723984.1754,9298878.996,723557.0545,9299180.191
1737,11373,723976.741,9298880.103,723557.0545,9299180.191
1738,11374,723976.741,9298880.103,723557.0545,9299180.191
1739,11383,724064.9467,9298880.385,723557.0545,9299180.191
1740,11384,724064.9467,9298880.385,723557.0545,9299180.191
1741,11385,723730.4827,9298881.788,723557.0545,9299180.191
1742,11386,723730.4827,9298881.788,723557.0545,9299180.191
1743,11387,723971.969,9298880.957,723557.0545,9299180.191
1744,11388,723971.969,9298880.957,723557.0545,9299180.191
1745,11401,724059.1993,9298881.551,723557.0545,9299180.191
1746,11402,724059.1993,9298881.551,723557.0545,9299180.191
1747,11403,723964.4188,9298881.939,723557.0545,9299180.191
1748,11404,723964.4188,9298881.939,723557.0545,9299180.191
1749,11405,724009.824,9298881.893,723557.0545,9299180.191
1750,11406,724009.824,9298881.893,723557.0545,9299180.191
1751,11415,723580.5457,9298883.939,723557.0545,9299180.191
1752,11416,723580.5457,9298883.939,723557.0545,9299180.191
1753,11419,724052.4984,9298882.302,723557.0545,9299180.191
1754,11420,724052.4984,9298882.302,723557.0545,9299180.191
1755,11425,723798.3221,9298883.631,723557.0545,9299180.191
1756,11426,723798.3221,9298883.631,723557.0545,9299180.191
1757,11427,723756.0976,9298883.862,723557.0545,9299180.191
1758,11428,723756.0976,9298883.862,723557.0545,9299180.191
1759,11429,723954.6669,9298883.283,723557.0545,9299180.191
1760,11430,723954.6669,9298883.283,723557.0545,9299180.191
1761,11433,724045.9245,9298883.497,723557.0545,9299180.191
1762,11434,724045.9245,9298883.497,723557.0545,9299180.191
1763,11445,723947.3385,9298884.489,723557.0545,9299180.191
1764,11446,723947.3385,9298884.489,723557.0545,9299180.191
1765,11449,724039.9659,9298884.291,723557.0545,9299180.191
1766,11450,724039.9659,9298884.291,723557.0545,9299180.191
1767,11453,723553.3609,9298886.577,723557.0545,9299180.191
1768,11454,723553.3609,9298886.577,723557.0545,9299180.191
1769,11461,724034.2712,9298885.154,723557.0545,9299180.191
1770,11462,724034.2712,9298885.154,723557.0545,9299180.191
1771,11463,723939.7157,9298885.547,723557.0545,9299180.191
1772,11464,723939.7157,9298885.547,723557.0545,9299180.191
1773,11477,723932.8843,9298886.567,723557.0545,9299180.191
1774,11478,723932.8843,9298886.567,723557.0545,9299180.191
1775,11485,723927.4182,9298887.326,723557.0545,9299180.191
1776,11486,723927.4182,9298887.326,723557.0545,9299180.191
1777,11493,723742.7305,9298888.158,723557.0545,9299180.191
1778,11494,723742.7305,9298888.158,723557.0545,9299180.191
1779,11495,723806.7388,9298888.009,723557.0545,9299180.191
1780,11496,723806.7388,9298888.009,723557.0545,9299180.191
1781,11499,723920.8285,9298888.184,723557.0545,9299180.191
1782,11500,723920.8285,9298888.184,723557.0545,9299180.191
1783,11509,723772.9944,9298889.2,723557.0545,9299180.191
1784,11510,723772.9944,9298889.2,723557.0545,9299180.191
1785,11515,723914.3494,9298889.289,723557.0545,9299180.191
1786,11516,723914.3494,9298889.289,723557.0545,9299180.191
1787,11537,723907.1647,9298890.314,723557.0545,9299180.191
1788,11538,723907.1647,9298890.314,723557.0545,9299180.191
1789,11539,723813.1723,9298891.073,723557.0545,9299180.191
1790,11540,723813.1723,9298891.073,723557.0545,9299180.191
1791,11555,723899.7458,9298891.409,723557.0545,9299180.191
1792,11556,723899.7458,9298891.409,723557.0545,9299180.191
1793,11559,723752.7797,9298892.107,723557.0545,9299180.191
1794,11560,723752.7797,9298892.107,723557.0545,9299180.191
1795,11567,723986.5905,9298891.936,723557.0545,9299180.191
1796,11568,723986.5905,9298891.936,723557.0545,9299180.191
1797,11569,723892.7138,9298892.46,723557.0545,9299180.191
1798,11570,723892.7138,9298892.46,723557.0545,9299180.191
1799,11583,723568.8876,9298894.51,723557.0545,9299180.191
1800,11584,723568.8876,9298894.51,723557.0545,9299180.191
1801,11585,723592.6649,9298894.475,723557.0545,9299180.191
1802,11586,723592.6649,9298894.475,723557.0545,9299180.191
1803,11589,723979.3172,9298892.997,723557.0545,9299180.191
1804,11590,723979.3172,9298892.997,723557.0545,9299180.191
1805,11595,723782.5836,9298893.849,723557.0545,9299180.191
1806,11596,723782.5836,9298893.849,723557.0545,9299180.191
1807,11601,723883.5791,9298894.143,723557.0545,9299180.191
1808,11602,723883.5791,9298894.143,723557.0545,9299180.191
1809,11605,723974.3232,9298893.838,723557.0545,9299180.191
1810,11606,723974.3232,9298893.838,723557.0545,9299180.191
1811,11619,723739.6073,9298895.575,723557.0545,9299180.191
1812,11620,723739.6073,9298895.575,723557.0545,9299180.191
1813,11623,723966.4519,9298894.869,723557.0545,9299180.191
1814,11624,723966.4519,9298894.869,723557.0545,9299180.191
1815,11647,723956.8408,9298896.173,723557.0545,9299180.191
1816,11648,723956.8408,9298896.173,723557.0545,9299180.191
1817,11653,724072.3643,9298896.26,723557.0545,9299180.191
1818,11654,724072.3643,9298896.26,723557.0545,9299180.191
1819,11665,723949.5596,9298897.33,723557.0545,9299180.191
1820,11666,723949.5596,9298897.33,723557.0545,9299180.191
1821,11667,724066.0942,9298897.172,723557.0545,9299180.191
1822,11668,724066.0942,9298897.172,723557.0545,9299180.191
1823,11671,723767.5489,9298898.651,723557.0545,9299180.191
1824,11672,723767.5489,9298898.651,723557.0545,9299180.191
1825,11677,723792.7461,9298898.987,723557.0545,9299180.191
1826,11678,723792.7461,9298898.987,723557.0545,9299180.191
1827,11679,723941.7226,9298898.408,723557.0545,9299180.191
1828,11680,723941.7226,9298898.408,723557.0545,9299180.191
1829,11683,724060.7701,9298897.975,723557.0545,9299180.191
1830,11684,724060.7701,9298897.975,723557.0545,9299180.191
1831,11687,723749.8974,9298899.556,723557.0545,9299180.191
1832,11688,723749.8974,9298899.556,723557.0545,9299180.191
1833,11693,724055.44,9298898.74,723557.0545,9299180.191
1834,11694,724055.44,9298898.74,723557.0545,9299180.191
1835,11695,723934.7829,9298899.418,723557.0545,9299180.191
1836,11696,723934.7829,9298899.418,723557.0545,9299180.191
1837,11705,724049.7254,9298899.571,723557.0545,9299180.191
1838,11706,724049.7254,9298899.571,723557.0545,9299180.191
1839,11707,723929.2839,9298900.174,723557.0545,9299180.191
1840,11708,723929.2839,9298900.174,723557.0545,9299180.191
1841,11721,724043.1612,9298900.498,723557.0545,9299180.191
1842,11722,724043.1612,9298900.498,723557.0545,9299180.191
1843,11723,723923.0409,9298900.977,723557.0545,9299180.191
1844,11724,723923.0409,9298900.977,723557.0545,9299180.191
1845,11737,724036.7877,9298901.473,723557.0545,9299180.191
1846,11738,724036.7877,9298901.473,723557.0545,9299180.191
1847,11741,723916.7717,9298902.008,723557.0545,9299180.191
1848,11742,723916.7717,9298902.008,723557.0545,9299180.191
1849,11753,724031.3299,9298902.236,723557.0545,9299180.191
1850,11754,724031.3299,9298902.236,723557.0545,9299180.191
1851,11757,723909.4329,9298903.04,723557.0545,9299180.191
1852,11758,723909.4329,9298903.04,723557.0545,9299180.191
1853,11761,723777.7903,9298903.698,723557.0545,9299180.191
1854,11762,723777.7903,9298903.698,723557.0545,9299180.191
1855,11769,724025.7017,9298903.064,723557.0545,9299180.191
1856,11770,724025.7017,9298903.064,723557.0545,9299180.191
1857,11771,723802.6439,9298903.976,723557.0545,9299180.191
1858,11772,723802.6439,9298903.976,723557.0545,9299180.191
1859,11779,723901.894,9298904.126,723557.0545,9299180.191
1860,11780,723901.894,9298904.126,723557.0545,9299180.191
1861,11783,724020.1797,9298903.883,723557.0545,9299180.191
1862,11784,724020.1797,9298903.883,723557.0545,9299180.191
1863,11801,724014.7953,9298904.681,723557.0545,9299180.191
1864,11802,724014.7953,9298904.681,723557.0545,9299180.191
1865,11805,723894.6592,9298905.178,723557.0545,9299180.191
1866,11806,723894.6592,9298905.178,723557.0545,9299180.191
1867,11817,724008.6751,9298905.512,723557.0545,9299180.191
1868,11818,724008.6751,9298905.512,723557.0545,9299180.191
1869,11825,723883.7227,9298906.924,723557.0545,9299180.191
1870,11826,723883.7227,9298906.924,723557.0545,9299180.191
1871,11831,724001.8058,9298906.511,723557.0545,9299180.191
1872,11832,724001.8058,9298906.511,723557.0545,9299180.191
1873,11843,723810.2386,9298907.851,723557.0545,9299180.191
1874,11844,723810.2386,9298907.851,723557.0545,9299180.191
1875,11849,723995.6381,9298907.47,723557.0545,9299180.191
1876,11850,723995.6381,9298907.47,723557.0545,9299180.191
1877,11859,723787.9704,9298908.821,723557.0545,9299180.191
1878,11860,723787.9704,9298908.821,723557.0545,9299180.191
1879,11863,723990.9627,9298908.153,723557.0545,9299180.191
1880,11864,723990.9627,9298908.153,723557.0545,9299180.191
1881,11871,723985.6952,9298908.872,723557.0545,9299180.191
1882,11872,723985.6952,9298908.872,723557.0545,9299180.191
1883,11881,723980.4789,9298909.675,723557.0545,9299180.191
1884,11882,723980.4789,9298909.675,723557.0545,9299180.191
1885,11883,724067.5036,9298909.472,723557.0545,9299180.191
1886,11884,724067.5036,9298909.472,723557.0545,9299180.191
1887,11895,723976.1056,9298910.289,723557.0545,9299180.191
1888,11896,723976.1056,9298910.289,723557.0545,9299180.191
1889,11901,724062.2789,9298910.3,723557.0545,9299180.191
1890,11902,724062.2789,9298910.3,723557.0545,9299180.191
1891,11905,723971.8575,9298910.925,723557.0545,9299180.191
1892,11906,723971.8575,9298910.925,723557.0545,9299180.191
1893,11911,723760.2794,9298912.023,723557.0545,9299180.191
1894,11912,723760.2794,9298912.023,723557.0545,9299180.191
1895,11913,724056.9831,9298911.075,723557.0545,9299180.191
1896,11914,724056.9831,9298911.075,723557.0545,9299180.191
1897,11915,723967.1968,9298911.544,723557.0545,9299180.191
1898,11916,723967.1968,9298911.544,723557.0545,9299180.191
